formula,T(K),S（uV/K）,κ（W/mK）,PF（mW/mK^2）,ZT,ρ（μΩm）,composition
Ca0.92Yb0.08Mn1O3,300.0,-100.552,2.38556,0.0994776038883095,0.0125099687983085,101.638,Ca0.92 Yb0.08 Mn1 O3
Ca0.92Yb0.08Mn1O3,500.0,-149.379,2.15641,0.2015816942138308,0.0467401130151109,110.695,Ca0.92 Yb0.08 Mn1 O3
Ca0.92Yb0.08Mn1O3,800.0,-178.345,1.87037,0.2431332815450119,0.1039936618080965,130.821,Ca0.92 Yb0.08 Mn1 O3
Ca0.92Yb0.08Mn1O3,1000.0,-180.0,1.66684,0.2251516646630021,0.1350769507949186,143.903,Ca0.92 Yb0.08 Mn1 O3
Ca0.9Yb0.1Mn1O3,300.0,-80.6897,2.10323,0.0911246329388366,0.0129978128315262,71.4497,Ca0.9 Yb0.1 Mn1 O3
Ca0.9Yb0.1Mn1O3,500.0,-126.207,1.95109,0.2261135443348844,0.0579454418645178,70.4434,Ca0.9 Yb0.1 Mn1 O3
Ca0.9Yb0.1Mn1O3,800.0,-151.862,1.73559,0.2976234464441961,0.1371860618898224,77.4874,Ca0.9 Yb0.1 Mn1 O3
Ca0.9Yb0.1Mn1O3,1000.0,-154.345,1.60909,0.2996525663522012,0.1862248639617431,79.5,Ca0.9 Yb0.1 Mn1 O3
Ca0.88Yb0.12Mn1O3,300.0,-69.1034,1.83367,0.0804268502406769,0.0131583409622249,59.3742,Ca0.88 Yb0.12 Mn1 O3
Ca0.88Yb0.12Mn1O3,500.0,-98.069,1.68159,0.1470302614814735,0.0437176307784518,65.4119,Ca0.88 Yb0.12 Mn1 O3
Ca0.88Yb0.12Mn1O3,800.0,-118.759,1.51099,0.184407652099669,0.0976354057139592,76.4811,Ca0.88 Yb0.12 Mn1 O3
Ca0.88Yb0.12Mn1O3,1000.0,-122.069,1.43583,0.1783993424858606,0.124248234460807,83.5252,Ca0.88 Yb0.12 Mn1 O3
Ca0.94Y0.06Mn1O3,300.0,-133.371,3.156,0.0753785220823798,0.0071652587530779,235.98,Ca0.94 Y0.06 Mn1 O3
Ca0.94Y0.06Mn1O3,500.0,-162.857,2.868,0.1500882930927158,0.0261660204136533,176.712,Ca0.94 Y0.06 Mn1 O3
Ca0.94Y0.06Mn1O3,800.0,-187.543,2.508,0.2142149242898557,0.0683301193907035,164.192,Ca0.94 Y0.06 Mn1 O3
Ca0.94Y0.06Mn1O3,1000.0,-186.171,2.352,0.2057660277187399,0.0874855560028656,168.442,Ca0.94 Y0.06 Mn1 O3
Ca0.92Y0.08Mn1O3,300.0,-105.943,2.856,0.0864382417192277,0.0090796472394146,129.849,Ca0.92 Y0.08 Mn1 O3
Ca0.92Y0.08Mn1O3,500.0,-141.6,2.544,0.1664900233328627,0.0327220957808299,120.431,Ca0.92 Y0.08 Mn1 O3
Ca0.92Y0.08Mn1O3,800.0,-172.457,2.232,0.2294508320398086,0.0822404415913292,129.62,Ca0.92 Y0.08 Mn1 O3
Ca0.92Y0.08Mn1O3,1000.0,-173.143,2.1,0.2212810916170272,0.1053719483890605,135.477,Ca0.92 Y0.08 Mn1 O3
Ca0.9Y0.1Mn1O3,300.0,-83.3143,2.604,0.0975503414267002,0.0112385185975461,71.1558,Ca0.9 Y0.1 Mn1 O3
Ca0.9Y0.1Mn1O3,500.0,-123.771,2.328,0.1968608740813465,0.0422811155672995,77.8177,Ca0.9 Y0.1 Mn1 O3
Ca0.9Y0.1Mn1O3,800.0,-150.514,2.016,0.2424529498087514,0.0962114880193458,93.4386,Ca0.9 Y0.1 Mn1 O3
Ca0.9Y0.1Mn1O3,1000.0,-152.571,1.89,0.2325442307369556,0.1230392755221987,100.101,Ca0.9 Y0.1 Mn1 O3
Ca0.88Y0.12Mn1O3,300.0,-68.2286,2.148,0.070179746003193,0.0098016405032392,66.3317,Ca0.88 Y0.12 Mn1 O3
Ca0.88Y0.12Mn1O3,500.0,-96.3429,2.04,0.1345729568269796,0.0329835678497499,68.9734,Ca0.88 Y0.12 Mn1 O3
Ca0.88Y0.12Mn1O3,800.0,-121.714,1.86,0.1976657628538871,0.085017532410274,74.9462,Ca0.88 Y0.12 Mn1 O3
Ca0.88Y0.12Mn1O3,1000.0,-123.771,1.716,0.1954186707954893,0.1138803442864156,78.392,Ca0.88 Y0.12 Mn1 O3
Ca0.96Ce0.04Mn1O3,300.0,-98.2128,3.45355,0.049004760806572,0.0042569032566407,196.833,Ca0.96 Ce0.04 Mn1 O3
Ca0.96Ce0.04Mn1O3,501.695,-138.407,3.07251,0.1138059340149472,0.0185828095158775,168.326,Ca0.96 Ce0.04 Mn1 O3
Ca0.96Ce0.04Mn1O3,800.282,-165.762,2.78246,0.1668247704637354,0.0479815921724873,164.706,Ca0.96 Ce0.04 Mn1 O3
Ca0.96Ce0.04Mn1O3,1000.0,-166.126,2.4981,0.1626435640341106,0.06510690686286,169.683,Ca0.96 Ce0.04 Mn1 O3
Ca0.95Ce0.05Mn1O3,300.0,-81.3603,2.99289,0.0625176934331614,0.0062666212356446,105.882,Ca0.95 Ce0.05 Mn1 O3
Ca0.95Ce0.05Mn1O3,501.695,-118.492,2.70284,0.1261351342532701,0.0234129161101635,111.312,Ca0.95 Ce0.05 Mn1 O3
Ca0.95Ce0.05Mn1O3,800.282,-148.401,2.45261,0.1707740972014361,0.0557232646268912,128.959,Ca0.95 Ce0.05 Mn1 O3
Ca0.95Ce0.05Mn1O3,1000.0,-151.827,2.36161,0.1692482171601847,0.0716664551556712,136.199,Ca0.95 Ce0.05 Mn1 O3
Ca0.94Ce0.06Mn1O3,300.0,-67.573,2.71991,0.0478251431944035,0.0052750065106275,95.4751,Ca0.94 Ce0.06 Mn1 O3
Ca0.94Ce0.06Mn1O3,501.695,-98.5773,2.48104,0.0898560643144851,0.0181699360696545,108.145,Ca0.94 Ce0.06 Mn1 O3
Ca0.94Ce0.06Mn1O3,800.282,-122.867,2.28768,0.1195803340277557,0.0418318947039797,126.244,Ca0.94 Ce0.06 Mn1 O3
Ca0.94Ce0.06Mn1O3,1000.0,-130.891,2.08863,0.1233313696315706,0.0590489314199119,138.914,Ca0.94 Ce0.06 Mn1 O3
Ca0.93Ce0.07Mn1O3,300.0,-53.7872,2.52085,0.0263113353993906,0.0031312456591297,109.955,Ca0.93 Ce0.07 Mn1 O3
Ca0.93Ce0.07Mn1O3,501.695,-81.7248,2.33318,0.0592788047842371,0.0127465004698428,112.67,Ca0.93 Ce0.07 Mn1 O3
Ca0.93Ce0.07Mn1O3,800.282,-105.506,2.11137,0.0888112721180159,0.0336625330819089,125.339,Ca0.93 Ce0.07 Mn1 O3
Ca0.93Ce0.07Mn1O3,1000.0,-107.401,1.98057,0.0879042752053771,0.0443833215717582,131.222,Ca0.93 Ce0.07 Mn1 O3
Ca0.9Er0.1Mn1O3,300.193,-80.8101,2.36471,0.10448435619216,0.0132639826187537,62.5,Ca0.9 Er0.1 Mn1 O3
Ca0.9Er0.1Mn1O3,600.771,-135.782,2.02353,0.2831357359677992,0.0840608932079636,65.1163,Ca0.9 Er0.1 Mn1 O3
Ca0.9Er0.1Mn1O3,799.229,-145.168,1.87941,0.3025611651199118,0.1286657288391686,69.6512,Ca0.9 Er0.1 Mn1 O3
Ca0.9Er0.1Mn1O3,999.615,-150.084,1.75423,0.3139655478212872,0.1789073673836247,71.7442,Ca0.9 Er0.1 Mn1 O3
K8Ba16Ga40Sn96,300.0,-98.1481,1.25083,0.9512251092458508,0.2281425395727278,10.1269924857716,K8 Ba16 Ga40 Sn96
K8Ba16Ga40Sn96,498.148,-143.827,1.09136,1.5459691197596683,0.7056529697533712,13.3807368236539,K8 Ba16 Ga40 Sn96
K8Ba16Ga40Sn96,672.222,-166.0,1.1412,1.5387628627999972,0.9064057563592182,17.9078925454816,K8 Ba16 Ga40 Sn96
Ba8Ga16Sn30,300.0,-159.259,1.00166,1.0915329249011894,0.3269171949267783,23.23652223619,Ba8 Ga16 Sn30
Ba8Ga16Sn30,500.0,-201.852,0.91196,1.229114885822006,0.6738864017182804,33.1492445287172,Ba8 Ga16 Sn30
Ba8Ga16Sn30,674.074,-199.383,1.16113,0.95311197380912,0.5533127217739691,41.7092448541219,Ba8 Ga16 Sn30
Ba8Ga12Al4Sn30,299.912,-235.662,0.812687,1.5503959488455064,0.5721542854877136,35.8209,Ba8 Ga12 Al4 Sn30
Ba8Ga12Al4Sn30,449.74,-293.015,0.801493,1.8204017077571544,1.0214779967469492,47.1642,Ba8 Ga12 Al4 Sn30
Ba8Ga12Al4Sn30,599.564,-305.515,1.15522,1.5441325445260206,0.8014112332942633,60.4478,Ba8 Ga12 Al4 Sn30
Ba8Ga10Al6Sn30,299.871,-244.485,0.723134,1.5522408680127249,0.6436870916480816,38.5075,Ba8 Ga10 Al6 Sn30
Ba8Ga10Al6Sn30,450.498,-287.132,0.734328,1.748037397517609,1.0723918351293804,47.1642,Ba8 Ga10 Al6 Sn30
Ba8Ga10Al6Sn30,599.539,-307.721,0.99403,1.6102474890487368,0.9712042587615972,58.806,Ba8 Ga10 Al6 Sn30
Ba8Ga8Al8Sn30,299.824,-246.324,0.783582,1.4570818979006672,0.5575270015852452,41.6418,Ba8 Ga8 Al8 Sn30
Ba8Ga8Al8Sn30,450.455,-288.235,0.770149,1.6615883045,0.9718518880158872,50.0,Ba8 Ga8 Al8 Sn30
Ba8Ga8Al8Sn30,599.509,-311.029,1.11716,1.5506008171590415,0.8321092281268573,62.3881,Ba8 Ga8 Al8 Sn30
K8Al8Sn38,298.942,-232.02,0.723399635568041,0.3135590000000005,0.1295770000000001,171.684692195089,K8 Al8 Sn38
K8Al8Sn38,394.18,-260.591,1.79679033818608,0.4237290000000007,0.0929577,160.262028987867,K8 Al8 Sn38
K8Ga8Sn38,255.556,-229.064,1.07232356348598,0.6737290000000001,0.1605630000000006,77.8804476221151,K8 Ga8 Sn38
K8Ga8Sn38,438.624,-297.044,1.59126662068101,0.8686439999999984,0.2394370000000002,101.578020381192,K8 Ga8 Sn38
K8In8Sn38,256.614,-221.182,1.28322018905253,0.5211859999999998,0.1042249999999999,93.8656777503617,K8 In8 Sn38
K8In8Sn38,425.926,-268.473,1.44588770311488,0.7076269999999986,0.2084509999999996,101.858396766941,K8 In8 Sn38
Ba8Ga15.8Sn30.2,300.0,-240.554,0.71828206636469,1.0999364537804583,0.4594029999999997,52.6087,Ba8 Ga15.8 Sn30.2
Ba8Ga15.8Sn30.2,450.459,-293.322,0.710627564459292,1.2849804826118447,0.8145349999999996,66.9565,Ba8 Ga15.8 Sn30.2
Ba8Ga15.8Sn30.2,600.0,-323.29,1.27779909315879,1.2896336424265982,0.6055570000000012,81.0435,Ba8 Ga15.8 Sn30.2
Ba8Ga15.66Zn0.07Sn30.27,300.0,-220.358,0.773630897737767,1.0656739828641155,0.4132490000000002,45.5652,Ba8 Ga15.66 Zn0.07 Sn30.27
Ba8Ga15.66Zn0.07Sn30.27,450.459,-280.293,0.75779562820672,1.3228228014709225,0.7863300000000002,59.3913,Ba8 Ga15.66 Zn0.07 Sn30.27
Ba8Ga15.66Zn0.07Sn30.27,600.0,-336.971,1.12669085329772,1.507874780603498,0.8029930000000024,75.3043,Ba8 Ga15.66 Zn0.07 Sn30.27
Ba8Ga15.34Zn0.23Sn30.43,300.917,-189.088,1.01313857321941,1.0028629858465956,0.2978650000000004,35.6522,Ba8 Ga15.34 Zn0.23 Sn30.43
Ba8Ga15.34Zn0.23Sn30.43,450.459,-243.811,1.03792542266869,1.2682805853047605,0.550433000000002,46.8696,Ba8 Ga15.34 Zn0.23 Sn30.43
Ba8Ga15.34Zn0.23Sn30.43,600.0,-286.808,1.55758184326751,1.378973933300029,0.5311980000000017,59.6522,Ba8 Ga15.34 Zn0.23 Sn30.43
Ba8Ga15.6Zn0.1Sn30.3,303.67,-191.042,0.831005513857808,1.046672338197169,0.3824799999999999,34.8696,Ba8 Ga15.6 Zn0.1 Sn30.3
Ba8Ga15.6Zn0.1Sn30.3,450.459,-243.16,0.820572280937251,1.3203071192829356,0.7247919999999999,44.7826,Ba8 Ga15.6 Zn0.1 Sn30.3
Ba8Ga15.6Zn0.1Sn30.3,600.0,-276.384,1.21767363608451,1.3330258890868576,0.6568390000000011,57.3043,Ba8 Ga15.6 Zn0.1 Sn30.3
Ba8Ga14.96Zn0.42Sn30.62,300.917,-185.831,0.854582710508201,1.144471233781513,0.4029930000000001,30.1739,Ba8 Ga14.96 Zn0.42 Sn30.62
Ba8Ga14.96Zn0.42Sn30.62,451.376,-235.342,0.873699036091168,1.4475837464356565,0.7478599999999999,38.2609,Ba8 Ga14.96 Zn0.42 Sn30.62
Ba8Ga14.96Zn0.42Sn30.62,600.0,-274.43,1.26228527210688,1.522118280134928,0.7235059999999972,49.4783,Ba8 Ga14.96 Zn0.42 Sn30.62
Ba7.95Ga15.97Sn30.03,302.434,326.847,0.61344985182902,1.094093816758243,0.5393940000000003,97.6415,Ba7.95 Ga15.97 Sn30.03
Ba7.95Ga15.97Sn30.03,445.436,376.097,0.628307083126921,1.2417061265768334,0.8803030000000007,113.915,Ba7.95 Ga15.97 Sn30.03
Ba7.95Ga15.97Sn30.03,600.0,327.434,1.27217436426443,1.0633575438234566,0.5015149999999987,100.825,Ba7.95 Ga15.97 Sn30.03
Ba8.01Ga16.57Sn28.62Sb0.81,300.0,288.497,0.61234681540902,0.9154278716957144,0.4484849999999999,90.9198,Ba8.01 Ga16.57 Sn28.62 Sb0.81
Ba8.01Ga16.57Sn28.62Sb0.81,449.087,327.139,0.612320415711994,0.8594045140129127,0.630303,124.528,Ba8.01 Ga16.57 Sn28.62 Sb0.81
Ba8.01Ga16.57Sn28.62Sb0.81,597.566,340.414,1.13081244269274,0.9662524610060952,0.5106059999999992,119.929,Ba8.01 Ga16.57 Sn28.62 Sb0.81
Ba7.96Ga16.25Sn29.37Sb0.38,304.26,262.546,0.685401634005201,1.334544066337663,0.5924240000000001,51.6509,Ba7.96 Ga16.25 Sn29.37 Sb0.38
Ba7.96Ga16.25Sn29.37Sb0.38,451.521,314.165,0.70329820167568,1.508059779046298,0.9681820000000004,65.4481,Ba7.96 Ga16.25 Sn29.37 Sb0.38
Ba7.96Ga16.25Sn29.37Sb0.38,600.0,319.174,1.31785668796229,1.3844150399878232,0.6303029999999992,73.5849,Ba7.96 Ga16.25 Sn29.37 Sb0.38
Ba8.02Ga16.34Sn29.15Sb0.51,300.609,219.469,0.77042442934194,1.4484160723446609,0.565152,33.2547,Ba8.02 Ga16.34 Sn29.15 Sb0.51
Ba8.02Ga16.34Sn29.15Sb0.51,460.041,275.241,0.790256010443166,1.5980696009340647,0.9303029999999992,47.4057,Ba8.02 Ga16.34 Sn29.15 Sb0.51
Ba8.02Ga16.34Sn29.15Sb0.51,598.783,301.475,1.36651153643757,1.4764814110103548,0.646969999999999,61.5566,Ba8.02 Ga16.34 Sn29.15 Sb0.51
Ba8Cu5.1Ge40.2Sn0.7,304.149,-60.0671,1.70783,0.487459925343331,0.0868121820282163,7.40175,Ba8 Cu5.1 Ge40.2 Sn0.7
Ba8Cu5.1Ge40.2Sn0.7,474.274,-98.3221,1.36,0.7992026643637206,0.2787066503223817,12.0961,Ba8 Cu5.1 Ge40.2 Sn0.7
Ba8Cu5.1Ge40.2Sn0.7,623.651,-134.564,1.22783,0.9884637692425268,0.5020698452976967,18.3188,Ba8 Cu5.1 Ge40.2 Sn0.7
Ba8Cu5.1Ge40.2Sn0.7,822.822,-143.96,1.13043,0.7883568140838857,0.573832373944544,26.2882,Ba8 Cu5.1 Ge40.2 Sn0.7
Ba8Ni3.5Ge42.1,300.0,-55.2857,1.78314204648147,0.3002965745252154,0.0505225999999999,10.1783,Ba8 Ni3.5 Ge42.1
Ba8Ni3.5Ge42.1,514.841,-98.5714,2.41242928185196,0.7559280272268253,0.1613240000000001,12.8535,Ba8 Ni3.5 Ge42.1
Ba8Ni3.5Ge42.1,733.922,-107.571,3.10613959631866,0.7513339809626459,0.1775260000000002,15.4013,Ba8 Ni3.5 Ge42.1
Ba8Ga16Zn2.4Ge27.6,300.0,130.709,1.36769,0.2463314546233331,0.0540322999999999,69.3571298359949,Ba8 Ga16 Zn2.4 Ge27.6
Ba8Ga16Zn2.4Ge27.6,509.694,172.703,1.27295,0.4108752353372807,0.1645159999999999,72.5921731070408,Ba8 Ga16 Zn2.4 Ge27.6
Ba8Ga16Zn2.4Ge27.6,659.694,191.732,1.26455,0.4390253899535241,0.2290320000000001,83.7335622613799,Ba8 Ga16 Zn2.4 Ge27.6
Ba8Ga16Zn2.4Ge27.6,869.388,103.15,1.33533,0.1102410459840716,0.0717742,96.5150720861024,Ba8 Ga16 Zn2.4 Ge27.6
Ba8Ga16Zn2.6Ge27.4,300.0,169.423,1.36557,0.3156961141199998,0.0693547999999999,90.9233647332422,Ba8 Ga16 Zn2.6 Ge27.4
Ba8Ga16Zn2.6Ge27.4,509.694,209.449,1.26146,0.4929923900222489,0.1991940000000001,88.9849102924696,Ba8 Ga16 Zn2.6 Ge27.4
Ba8Ga16Zn2.6Ge27.4,659.694,222.572,1.2471,0.5091945970404461,0.269355,97.2875507162247,Ba8 Ga16 Zn2.6 Ge27.4
Ba8Ga16Zn2.6Ge27.4,869.388,127.428,1.31065,0.149539631068061,0.0991934999999995,108.585898387094,Ba8 Ga16 Zn2.6 Ge27.4
Ba8Ga16Zn2.8Ge27.2,300.0,187.139,1.36216,0.2856140763733343,0.0629032000000002,122.616524247296,Ba8 Ga16 Zn2.8 Ge27.2
Ba8Ga16Zn2.8Ge27.2,509.694,238.976,1.25508,0.4924837255294337,0.1999999999999994,115.962265584727,Ba8 Ga16 Zn2.8 Ge27.2
Ba8Ga16Zn2.8Ge27.2,659.694,255.381,1.23816,0.5433839485579659,0.289515999999999,120.024625928093,Ba8 Ga16 Zn2.8 Ge27.2
Ba8Ga16Zn2.8Ge27.2,869.388,136.614,1.29618,0.164721794089635,0.1104839999999997,113.302463096317,Ba8 Ga16 Zn2.8 Ge27.2
Ba8Ga16Zn3Ge27,300.0,234.383,1.3562,0.3098844669333339,0.0685484000000001,177.277006597489,Ba8 Ga16 Zn3 Ge27
Ba8Ga16Zn3Ge27,509.694,279.659,1.24869,0.5512233810874763,0.2250000000000001,141.882871743767,Ba8 Ga16 Zn3 Ge27
Ba8Ga16Zn3Ge27,659.694,295.407,1.23263,0.6584905000954999,0.3524190000000006,132.523241620561,Ba8 Ga16 Zn3 Ge27
Ba8Ga16Zn3Ge27,869.388,210.761,1.28682,0.3962968898121427,0.2677419999999993,112.088185052516,Ba8 Ga16 Zn3 Ge27
Ba8Ga16Zn3.2Ge26.8,300.0,251.444,1.34599,0.27136908187,0.0604838999999999,232.981903097891,Ba8 Ga16 Zn3.2 Ge26.8
Ba8Ga16Zn3.2Ge26.8,511.224,290.157,1.23891,0.5218178683512507,0.2153229999999998,161.341896771401,Ba8 Ga16 Zn3.2 Ge26.8
Ba8Ga16Zn3.2Ge26.8,661.224,306.562,1.22242,0.5814529550046579,0.3145159999999999,161.630032206556,Ba8 Ga16 Zn3.2 Ge26.8
Ba8Ga16Zn3.2Ge26.8,870.918,233.071,1.27661,0.2848896641819321,0.1943549999999999,190.677647772822,Ba8 Ga16 Zn3.2 Ge26.8
Ba8Ga16.1Zn3Ge26.9,298.595,162.195,1.4071,0.3209089953951003,0.0680987999999999,81.9771910494774,Ba8 Ga16.1 Zn3 Ge26.9
Ba8Ga16.1Zn3Ge26.9,506.557,213.936,1.30414,0.6345233741118967,0.2464630000000001,72.1306952010389,Ba8 Ga16.1 Zn3 Ge26.9
Ba8Ga16.1Zn3Ge26.9,662.529,232.156,1.28402,0.7894681546015344,0.40735,68.2692620618788,Ba8 Ga16.1 Zn3 Ge26.9
Ba8Ga16.1Zn3Ge26.9,869.087,155.927,1.33373,0.3360478990941066,0.2189759999999999,72.3504875184217,Ba8 Ga16.1 Zn3 Ge26.9
Ba8Ga16.2Zn3Ge26.8,298.595,139.118,1.44734,0.4152011031330063,0.0856585,46.6131177830714,Ba8 Ga16.2 Zn3 Ge26.8
Ba8Ga16.2Zn3Ge26.8,506.557,165.16,1.31716,0.6703993032176039,0.2578239999999998,40.6889229584207,Ba8 Ga16.2 Zn3 Ge26.8
Ba8Ga16.2Zn3Ge26.8,661.124,187.577,1.29349,0.8272987707903514,0.4228460000000002,42.5301380484178,Ba8 Ga16.2 Zn3 Ge26.8
Ba8Ga16.2Zn3Ge26.8,869.087,123.409,1.36154,0.4336908942372859,0.2768300000000001,35.1166729192781,Ba8 Ga16.2 Zn3 Ge26.8
Ba8Ga16.3Zn3Ge26.7,298.595,163.768,1.46036,0.3381083456990238,0.0691319,79.3235605248103,Ba8 Ga16.3 Zn3 Ge26.7
Ba8Ga16.3Zn3Ge26.7,506.557,192.957,1.33669,0.5440389018215125,0.2061709999999999,68.4370248604302,Ba8 Ga16.3 Zn3 Ge26.7
Ba8Ga16.3Zn3Ge26.7,662.529,212.226,1.31893,0.6813682334056317,0.3422669999999999,66.1021058332593,Ba8 Ga16.3 Zn3 Ge26.7
Ba8Ga16.3Zn3Ge26.7,869.087,161.172,1.39645,0.2887743045287754,0.1797199999999999,89.9540339172093,Ba8 Ga16.3 Zn3 Ge26.7
Ba8Ga16.4Zn3Ge26.6,300.0,113.942,1.46568,0.23679721504,0.0484684,54.8265711731742,Ba8 Ga16.4 Zn3 Ge26.6
Ba8Ga16.4Zn3Ge26.6,505.152,149.427,1.37219,0.4702424764625298,0.1731129999999998,47.4827975919338,Ba8 Ga16.4 Zn3 Ge26.6
Ba8Ga16.4Zn3Ge26.6,661.124,171.318,1.35858,0.6014462536226187,0.2926810000000002,48.7988027977904,Ba8 Ga16.4 Zn3 Ge26.6
Ba8Ga16.4Zn3Ge26.6,869.087,124.458,1.41598,0.3096433372032947,0.1900499999999998,50.0246312544754,Ba8 Ga16.4 Zn3 Ge26.6
Ba8Ga15Sb1Ge30,53.1148,-52.8302,1.97305,0.081723173202196,0.0022,34.1522474309037,Ba8 Ga15 Sb1 Ge30
Ba8Ga15Sb1Ge30,397.377,-121.698,1.62575,0.0658356397073811,0.0160919999999999,224.960268781888,Ba8 Ga15 Sb1 Ge30
Ba8Ga15Sb1Ge30,649.18,-157.547,1.92216,0.2501455048645984,0.0844828,99.2264770955425,Ba8 Ga15 Sb1 Ge30
Ba8Ga15Zn1Ge30,51.1475,-52.8302,1.6497,0.0806344396109292,0.0025,34.6133742047077,Ba8 Ga15 Zn1 Ge30
Ba8Ga15Zn1Ge30,395.41,-121.698,1.42814,0.021795306813687,0.00603448,679.522583949097,Ba8 Ga15 Zn1 Ge30
Ba8Ga15Zn1Ge30,647.213,-170.755,1.82635,0.1191996775250187,0.0422413999999999,244.608631754731,Ba8 Ga15 Zn1 Ge30
Ba8Ga16Zn2Ge28,51.1475,-124.528,1.36527,2.684628383596462,0.100575,5.77630143477279,Ba8 Ga16 Zn2 Ge28
Ba8Ga16Zn2Ge28,397.377,-231.132,1.17665,1.2626978814828231,0.4264369999999999,42.3078253376532,Ba8 Ga16 Zn2 Ge28
Ba8Ga16Zn2Ge28,647.213,-235.849,1.26347,0.9816956902596218,0.5028740000000003,56.6619079139375,Ba8 Ga16 Zn2 Ge28
Yb0.3Ba7.7Ga16Ge30,300.179,-54.1728,1.561,0.1609596154294607,0.0309524,18.2324755933957,Yb0.3 Ba7.7 Ga16 Ge30
Yb0.3Ba7.7Ga16Ge30,524.389,-113.859,1.36,0.5742748989776683,0.2214290000000003,22.574331394387,Yb0.3 Ba7.7 Ga16 Ge30
Yb0.3Ba7.7Ga16Ge30,727.319,-158.644,1.288,0.8517118018366089,0.4809520000000003,29.5498062627858,Yb0.3 Ba7.7 Ga16 Ge30
Yb0.3Ba7.7Ga16Ge30,952.952,-206.661,1.324,1.1644214818794654,0.8380950000000001,36.6781011735242,Yb0.3 Ba7.7 Ga16 Ge30
Yb0.5Ba7.5Ga16Ge30,301.728,-59.0027,1.507,0.1545937625941247,0.0309524,22.5191401572259,Yb0.5 Ba7.5 Ga16 Ge30
Yb0.5Ba7.5Ga16Ge30,525.846,-106.616,1.3,0.5121003107373635,0.2071429999999997,22.1967673474615,Yb0.5 Ba7.5 Ga16 Ge30
Yb0.5Ba7.5Ga16Ge30,728.776,-151.401,1.147,0.880619048925869,0.559523999999999,26.0297149249262,Yb0.5 Ba7.5 Ga16 Ge30
Yb0.5Ba7.5Ga16Ge30,952.888,-198.21,1.153,1.3252467446331566,1.095239999999999,29.6451994763248,Yb0.5 Ba7.5 Ga16 Ge30
Yb0.7Ba7.3Ga16Ge30,300.149,-50.1486,1.678,0.212973375223639,0.0380952,11.808434173141,Yb0.7 Ba7.3 Ga16 Ge30
Yb0.7Ba7.3Ga16Ge30,525.712,-88.9101,1.513,0.6304205040021914,0.219048,12.5392588467943,Yb0.7 Ba7.3 Ga16 Ge30
Yb0.7Ba7.3Ga16Ge30,728.618,-130.475,1.447,1.0166184955628306,0.5119049999999989,16.7454415784312,Yb0.7 Ba7.3 Ga16 Ge30
Yb0.7Ba7.3Ga16Ge30,952.721,-176.077,1.495,1.602817456527144,1.021429999999998,19.3428826238111,Yb0.7 Ba7.3 Ga16 Ge30
Yb1Ba7Ga16Ge30,300.088,-42.1003,1.9,0.1356746687638288,0.0214285999999999,13.0638628141802,Yb1 Ba7 Ga16 Ge30
Yb1Ba7Ga16Ge30,525.648,-80.4593,1.69,0.3750936558305175,0.1166669999999999,17.2588868296271,Yb1 Ba7 Ga16 Ge30
Yb1Ba7Ga16Ge30,727.006,-117.195,1.564,0.6402644764967567,0.2976190000000006,21.4515540517725,Yb1 Ba7 Ga16 Ge30
Yb1Ba7Ga16Ge30,952.459,-141.469,1.627,0.7320892731340681,0.4285710000000007,27.3374828664303,Yb1 Ba7 Ga16 Ge30
Ba8Ga15Ge31,324.402,-47.343,1.83607,0.2609172019403258,0.0460995834275629,8.59031,Ba8 Ga15 Ge31
Ba8Ga15Ge31,523.779,-81.1594,1.68033,0.5773024889664058,0.1799521048653151,11.4097,Ba8 Ga15 Ge31
Ba8Ga15Ge31,724.402,-120.773,1.35246,0.922296397660449,0.4939986062863409,15.815,Ba8 Ga15 Ge31
Ba8Au5.33Ge40.67,305.929,110.68,1.30097,0.8050875869891387,0.1893200000000001,15.215813282891,Ba8 Au5.33 Ge40.67
Ba8Au5.33Ge40.67,467.984,141.748,1.21359,1.0951986920493018,0.4223300000000004,18.3459820120891,Ba8 Au5.33 Ge40.67
Ba8Au5.33Ge40.67,610.277,159.223,1.02913,1.2524695758483455,0.7427180000000007,20.2415804885545,Ba8 Au5.33 Ge40.67
Ba8Au5.33Ge40.67,756.522,172.816,1.23301,1.321278887857852,0.8106799999999985,22.6033808081349,Ba8 Au5.33 Ge40.67
Ba8Ga15.97Cu0.03Sn30,300.0,-210.0,0.762980807255279,1.3505625,0.5310340000000002,32.6530612244898,Ba8 Ga15.97 Cu0.03 Sn30
Ba8Ga15.97Cu0.03Sn30,460.423,-280.625,0.681663850761864,1.7817275878906254,1.20345,44.1988950276243,Ba8 Ga15.97 Cu0.03 Sn30
Ba8Ga15.97Cu0.03Sn30,600.0,-312.5,0.862106419682534,1.6845703125000009,1.1724100000000006,57.9710144927536,Ba8 Ga15.97 Cu0.03 Sn30
Ba8Ga15.94Cu0.06Sn30,300.0,-197.5,0.760896327919394,1.3993492187500003,0.5517240000000005,27.8745644599303,Ba8 Ga15.94 Cu0.06 Sn30
Ba8Ga15.94Cu0.06Sn30,460.423,-262.5,0.721812043866016,1.8001757812499992,1.1482799999999993,38.2775119617225,Ba8 Ga15.94 Cu0.06 Sn30
